Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Fukui University of Technology,http://www.fukui-ut.ac.jp/,2304,5715,9625,5963,5201
Islamic Azad University Garmsar,http://iau-garmsar.ac.ir/,2305,5718,13889,5963,4517
Hanzhong Vocational & Technical College,http://www.hzvtc.cn/,2306,5719,1377,5963,6683
Takushoku University,https://www.takushoku-u.ac.jp/,2307,5721,5165,5963,5807
Comilla University,http://www.cou.ac.bd/,2308,5726,12414,4926,5342
Islamic Azad University Damghan,https://www.damghaniau.ac.ir/,2309,5727,15176,5963,4299
Pibulsongkram Rajabhat University,http://www.psru.ac.th/,2310,5737,4697,3422,6683
Hokkai Gakuen University,https://www.hgu.jp/,2311,5738,8561,5963,5342
Stamford International University Thailand,https://www.stamford.edu/,2312,5743,7070,5963,5541
Universitas Pattimura,https://web.unpatti.ac.id/,2313,5748,5794,2343,6683
Central Conservatory of Music,http://www.ccom.edu.cn/,2314,5761,1442,5963,6683
Quest International University Perak,https://www.qiup.edu.my/,2315,5762,4722,3483,6683
Bam University of Medical Sciences,https://www.mubam.ac.ir/,2316,5765,20464,5963,3281
Musashi University,https://www.musashi.ac.jp/,2317,5765,6287,5963,5655
Central Mindanao University,https://www.cmu.edu.ph/,2318,5765,4131,4139,6683
Phetchaburi Rajabhat University,https://www.pbru.ac.th/,2319,5771,5119,3115,6683
China Central Academy of Fine Arts,https://www.cafa.edu.cn/,2320,5774,1484,5963,6683
Himachal Pradesh Agricultural University,http://www.hillagric.ac.in/,2321,5777,9721,3701,5999
Rajiv Gandhi University,https://www.rgu.ac.in/,2322,5777,9522,3840,5999
Loei Rajabhat University,https://lru.ac.th/,2323,5782,3980,4337,6683
Virginia Commonwealth University in Qatar,https://qatar.vcu.edu/,2324,5782,1494,5963,6683
Islamic Azad University Varamin,http://iauvaramin.ac.ir/,2325,5795,13866,5963,4629
Huaiyin Institute of Technology,http://www.hyit.edu.cn/,2326,5801,3198,5963,6245
Universitas Islam Negeri UIN Sultan Syarif Kasim Riau,https://uin-suska.ac.id/,2327,5805,1549,5963,6683
Chongqing College of Electronic Engineering,https://www.cqcet.edu.cn/,2328,5810,8289,5963,5442
Tama Art University,http://www.tamabi.ac.jp/,2329,5810,3224,5963,6245
Himeji Dokkyo University,https://www.himeji-du.ac.jp/,2330,5810,9001,5963,5342
Kanda University of International Studies,https://www.kandagaigo.ac.jp/,2331,5814,5563,5963,5807
Taisho University,https://www.tais.ac.jp/,2332,5814,6555,5963,5655
Nagaoka National College of Technology,http://www.nagaoka-ct.ac.jp/,2333,5818,10752,5963,5138
(3) University of the Philippines in the Visayas,https://www.upv.edu.ph/,2334,5824,12072,5963,4934
Malaysia University of Science & Technology,http://must.edu.my/,2335,5826,11887,5662,5201
Shonan Institute of Technology,https://www.shonan-it.ac.jp/,2336,5829,8368,5963,5442
Institut Agama Islam Negeri IAIN Syekh Nurjati Cirebon,https://info.syekhnurjati.ac.id/,2337,5835,1597,5963,6683
Universitas PGRI Madiun,http://www.unipma.ac.id/,2338,5839,1604,5963,6683
All India Institute of Medical Sciences AIIMS Rishikesh,http://aiimsrishikesh.edu.in/,2339,5843,6523,2069,6683
(1) Hebei North University / 河北北方学院,https://www.hebeinu.org.cn/,2340,5843,21312,5963,3199
Singapore University of Social Sciences SUSS (SIM University),https://www.suss.edu.sg/,2341,5846,5885,2685,6683
INFLIBNET Centre Gandhinagar,https://www.inflibnet.ac.in/,2342,5850,1623,5963,6683
National Institute of Science Education and Research,https://www.niser.ac.in/,2343,5850,7383,1466,6683
Western Galilee College,https://www.wgalil.ac.il/,2344,5856,12978,5963,4843
VNUHCM International University,https://hcmiu.edu.vn/,2345,5863,6093,2520,6683
Jinnah Sindh Medical University,http://www.jsmu.edu.pk/,2346,5863,13499,5543,5073
Kanagawa Dental University,http://www.kdu.ac.jp/,2347,5871,11018,5963,5138
Poltekkes Kemenkes Malang,http://www.poltekkes-malang.ac.id/,2348,5873,5175,3428,6683
Islamic Azad University Quchan,http://www.iauq.ac.ir/,2349,5873,13988,5963,4675
Mindanao State University,https://www.msu.edu.ph/,2350,5873,21383,5963,3224
Jiangsu University of Science & Technology,http://www.just.edu.cn/,2351,5878,3617,4865,6683
Institut Sains dan Teknologi AKPRIND Yogyakarta,https://akprind.ac.id/,2352,5878,5268,3352,6683
Musashino Art University,https://www.musabi.ac.jp/,2353,5881,3429,5963,6245
Korea Institute for Advanced Study,http://www.kias.re.kr/,2354,5891,6439,2345,6683
Indian Institute of Management Indore,https://www.iimidr.ac.in/,2355,5893,5985,2760,6683
Shifa Tameer e Millat University,https://stmu.edu.pk/,2356,5893,5551,3178,6683
Islamic Azad University Tehran East,http://iauet.ac.ir/,2357,5897,18920,5520,4241
Health Sciences University of Mongolia,https://www.mnums.edu.mn/,2358,5906,13160,2928,5807
Techno International New Town (Techno India College of Technology),https://tint.edu.in/,2359,5908,22740,5963,2991
Islamic Azad University Zahedan,http://iauzah.ac.ir/,2360,5910,13934,5963,4719
Nagasaki International University,https://www1.niu.ac.jp/,2361,5914,10206,5963,5272
Melaka Manipal Medical College,https://manipal.edu.my/,2362,5916,15461,4649,5201
Joetsu University of Education,https://www.juen.ac.jp/,2363,5918,6007,5963,5807
Indian Institute of Science Education and Research Bhopal,https://www.iiserb.ac.in/,2364,5922,8077,1313,6683
Sagami Women's University,https://www.sagami-wu.ac.jp/,2365,5922,8096,5963,5541
Okinawa International University,https://www.okiu.ac.jp/,2366,5929,8911,5963,5442
Sri Lanka Institute of Information Technology,https://www.sliit.lk/,2367,5929,9653,2829,6245
(3) Shenzhen Graduate School Peking University,https://www.pkusz.edu.cn/,2368,5932,5738,3133,6683
B R Ambedkar Bihar University,https://www.brabu.net/,2369,5935,11395,5963,5138
Universitas Pasundan Bandung,http://www.unpas.ac.id/,2370,5940,1792,5963,6683
National University Bangladesh,http://nu.ac.bd/,2371,5943,8177,5963,5541
Heilongjiang Vocational College of Art,http://www.hljyzy.org.cn/,2372,5948,1818,5963,6683
Pakistan Institute of Development Economics,https://www.pide.org.pk/,2373,5948,7265,5316,5999
Institut Pendikan Indonesia,https://institutpendidikan.ac.id/,2374,5948,4481,4343,6683
Indian Institute of Public Health Gandhinagar,https://iiphg.edu.in/,2375,5954,17853,5963,4058
Andijan State Medical Institute,https://adti.uz/,2376,5955,6907,2215,6683
Ahmet Yesavi Üniversitesi International Kazakh Turkish University,https://www.ayu.edu.kz/,2377,5955,5984,3005,6683
American University of Science & Technology,http://www.aust.edu.lb/,2378,5959,12620,5878,5073
Heriot-Watt University Malaysia,https://www.hw.edu.my/,2379,5961,19673,5963,3709
RMIT University Vietnam,https://www.rmit.edu.vn/,2380,5967,5376,3577,6683
Beijing Film Academy,http://www.bfa.edu.cn/,2381,5969,1846,5963,6683
King Edward Medical University,https://kemu.edu.pk/,2382,5972,12303,5751,5201
Sardar Vallabhbhai National Institute of Technology Surat,http://www.svnit.ac.in/,2383,5976,8128,1405,6683
Suleyman Demirel University,https://sdu.edu.kz/,2384,5980,11080,5963,5201
Institut Seni Indonesia Denpasar,https://www.isi-dps.ac.id/,2385,5982,4849,4090,6683
Somaiya Vidyavihar,https://www.somaiya.edu/,2386,5985,6658,2533,6683
Universitas Jenderal Achmad Yani,https://www.unjani.ac.id/,2387,5992,6029,3085,6683
Hebei Institute of Mechinery Electricity,http://www.hbjd.com.cn/,2388,6001,1910,5963,6683
Universitas Sarjanawiyata Tamansiswa,http://www.ustjogja.ac.id/,2389,6006,1918,5963,6683
Ramakrishna Mission Vivekananda University,http://rkmvu.ac.in/,2390,6012,12219,5963,5073
Jubail Industrial College,http://www.jic.edu.sa/,2391,6012,10409,4037,5999
Institute for Tourism Studies Macau,https://www.ift.edu.mo/,2392,6017,3864,5963,6245
Central Institute of Brackishwater Aquaculture,http://www.ciba.res.in/,2393,6022,6217,3008,6683
Universitas Muhammadiyah Luwuk,http://unismuhluwuk.ac.id/,2394,6022,4006,4896,6683
American University of Central Asia,https://auca.kg/,2395,6030,7552,5963,5655
Indian Institute of Science Education and Research Mohali,http://www.iisermohali.ac.in/,2396,6032,8542,1293,6683
Fukuoka Women's University,http://www.fwu.ac.jp/,2397,6032,9360,5963,5442
Kazakh Agrotechnical University / Казахский агротехнический университет С Сейфуллина,https://www.kazatu.edu.kz/,2398,6035,14571,5963,4719
Politeknik Negeri Malang,https://www.polinema.ac.id/,2399,6035,1957,5963,6683
Tenri University,http://www.tenri-u.ac.jp/,2400,6038,7605,5963,5655
Virudhunagar Hindu Nadars Senthikumara Nadar College,https://www.vhnsnc.edu.in/,2401,6054,23289,5191,3779
All India institute of Medical Sciences AIIMS Bhopal,https://www.aiimsbhopal.edu.in/,2402,6057,7362,2195,6683
Daejin University,http://www.daejin.ac.kr/,2403,6063,9522,5963,5442
Insitut Teknologi Telkom Surabaya,https://ittelkom-sby.ac.id/,2404,6068,4104,4916,6683
Chiba University of Commerce,https://www.cuc.ac.jp/,2405,6070,5358,5963,5999
Fukuoka University of Education,http://www.fukuoka-edu.ac.jp/,2406,6073,5369,5963,5999
Sichuan Conservatory of Music,http://www.sccm.cn/,2407,6073,2030,5963,6683
М Auezov South Kazakhstan State University,https://www.ukgu.kz/,2408,6081,12044,5963,5138
Haliç University,http://www.halic.edu.tr/,2409,6081,6969,2579,6683
Islamic Azad University Gorgan,http://gorganiau.ac.ir/,2410,6086,18157,5963,4115
Universitas Muhammadiyah Purworejo,http://www.umpwr.ac.id/,2411,6086,5683,3647,6683
Hong Duc University,http://www.hdu.edu.vn/,2412,6088,13736,5963,4883
University of Science & Technology Bannu,https://www.ustb.edu.pk/,2413,6091,14491,5963,4781
Istanbul Şehir University,https://www.sehir.edu.tr:443/,2414,6094,6375,3117,6683
VNUHCM University of Science,https://www.hcmus.edu.vn/,2415,6099,7370,2321,6683
Rajamangala University of Technology Suvarnabhumi,http://www.rmutsb.ac.th/,2416,6105,10443,5963,5342
Islamic Azad University Shahr Majlesi,http://iaumajlesi.ac.ir/,2417,6109,13066,5963,5006
Eastern Liaoning University,https://www.ldxy.cn/,2418,6109,5480,5963,5999
Rajamangala University of Technology Rattanakosin,https://www.rmutr.ac.th/,2419,6116,6222,3293,6683
Toyama National College of Technology,https://www.nc-toyama.ac.jp/,2420,6120,13099,5963,5006
Bunkyo Gakuin University (Bunkyo Women's College),https://www.u-bunkyo.ac.jp/,2421,6125,6790,5963,5807
Royal University of Agriculture Cambodia,http://rua.edu.kh/,2422,6125,10506,5963,5342
E A Buketov Karaganda University,https://buketov.edu.kz/,2423,6130,13555,5963,4934
Institut Seni Indonesia Surakarta,https://isi-ska.ac.id/,2424,6130,2116,5963,6683
Chinese Military Academy Taiwan,https://www.cma.edu.tw/,2425,6135,11213,5963,5272
Nihon Pharmaceutical University,https://www.nichiyaku.ac.jp/,2426,6140,11799,5963,5201
Westlake University,https://www.westlake.edu.cn/,2427,6142,9189,1209,6683
Universitas Ciputra,https://www.uc.ac.id/,2428,6145,2155,5963,6683
Rajendra Prasad Central Agricultural University,https://www.rpcau.ac.in/,2429,6148,9795,3437,6245
World Islamic Sciences and Education University,https://www.wise.edu.jo/,2430,6148,15664,3558,5541
Universitas Tanjungpura,https://www.untan.ac.id/,2431,6156,2176,5963,6683
(3) Harbin Institute of Technology Shenzhen Graduate School,http://www.hitsz.edu.cn/,2432,6156,5582,3921,6683
Al Rasheed University College,http://alrasheedcol.edu.iq/,2433,6169,4928,4470,6683
Saha Institute of Nuclear Physics,https://www.saha.ac.in/,2434,6172,9175,1280,6683
Bilecik Şeyh Edebali Üniversitesi,http://www.bilecik.edu.tr/,2435,6176,8264,1908,6683
China Academy of Art,https://www.caa.edu.cn/,2436,6188,2208,5963,6683
University of Agricultural Sciences Dharwad,http://www.uasd.edu/,2437,6193,10752,5963,5342
Rajamangala University of Technology Phra Nakhon,https://www.rmutp.ac.th/,2438,6203,5593,4003,6683
Cyberjaya University,https://cyberjaya.edu.my/,2439,6213,12044,5963,5201
Hainan College of Vocation and Technique,http://www.hcvt.cn/,2440,6215,2270,5963,6683
Sichuan International Studies University,http://www.sisu.edu.cn/,2441,6215,2265,5963,6683
Emek Yezreel College,https://www.yvc.ac.il/,2442,6221,12030,3566,5999
Hang Seng University of Hong Kong,https://www.hsu.edu.hk/,2443,6225,6711,3217,6683
Hsiuping University of Science & Technology,https://www.hust.edu.tw/,2444,6225,8383,5963,5655
(3) Anna University Madras Institute of Technology,https://mitindia.edu/,2445,6229,6033,3718,6683
Asian Institute of Management,https://aim.edu/,2446,6229,7578,5574,5999
(1) Andhra University Visakhapatnam,https://www.andhrauniversity.edu.in/,2447,6233,7062,2956,6683
Shanghai Conservatory of Music,https://www.shcmusic.edu.cn/,2448,6238,2306,5963,6683
North Orissa University,http://www.nou.nic.in/,2449,6238,13140,5963,5073
(3) Universitas Mercu Buana Yogyakarta,https://mercubuana-yogya.ac.id/,2450,6250,6523,3412,6683
All India institute of Medical Sciences AIIMS Jodhpur,http://www.aiimsjodhpur.edu.in/,2451,6252,7285,2857,6683
Inner Mongolia Normal University Hongde College,https://www.honder.com/,2452,6252,2336,5963,6683
Ibaraki Prefectural University of Health Sciences,http://www.ipu.ac.jp/,2453,6252,10312,5963,5442
Saint Louis University Baguio City,https://www.slu.edu.ph/,2454,6255,10330,5963,5442
East China University of Political Science & Law,https://www.ecupl.edu.cn/,2455,6259,2358,5963,6683
Horqin Vocational College of Art,http://www.keqysxy.com.cn/,2456,6275,2390,5963,6683
Pak Institute of Management and Computer Sciences,https://www.pakaims.edu.pk/,2457,6279,15307,5963,4781
Universitas Kristen Duta Wacana,https://www.ukdw.ac.id/,2458,6287,7620,2695,6683
Universitas Mahammadiyah Purwokerto,https://www.ump.ac.id/,2459,6287,2400,5963,6683
Chinese People's Police University,https://www.cppu.edu.cn/,2460,6293,22032,5963,3517
Shobhit University,https://www.shobhituniversity.ac.in/,2461,6294,11548,4050,5999
Sichuan Fine Arts Institute,https://www.scfai.edu.cn/,2462,6297,2429,5963,6683
Daqing Normal University,http://www.dqsy.net/,2463,6300,2436,5963,6683
Western University,https://www.western.ac.th/,2464,6304,2438,5963,6683
Bukkyo University,https://www.bukkyo-u.ac.jp/,2465,6307,6086,5963,5999
REVA University,https://reva.edu.in/,2466,6312,7605,2787,6683
Rayalaseema University,http://ruk.ac.in/,2467,6312,14728,5963,4883
(3) Chengdu College University of Electronic Science and Technology of China,https://www.cduestc.cn/,2468,6315,2462,5963,6683
Guangzhou Academy of Fine Arts,http://www.gzarts.edu.cn/,2469,6319,2465,5963,6683
National Institute of Technology Patna (Bihar College of Engineering),http://www.nitp.ac.in/,2470,6323,9042,1748,6683
Taipei National University of the Arts,https://w3.tnua.edu.tw/,2471,6338,2501,5963,6683
Tsukuba University of Technology,https://www.tsukuba-tech.ac.jp/,2472,6342,7648,5963,5807
Institut Supérieur des Sciences Appliquees et de Technologie Damascus,https://hiast.edu.sy/,2473,6342,8721,4497,6245
(3) Peking University School of Continuing Education,http://www.pkudl.cn/,2474,6348,2520,5963,6683
Tianjin Foreign Studies University,http://www.tjfsu.edu.cn/,2475,6348,2516,5963,6683
American University in the Emirates,https://aue.ae/,2476,6358,6101,3975,6683
(1) Mar Ivanios College,http://www.marivanioscollege.ac.in/,2477,6358,20020,5963,3996
Ryutsu Keizai University,https://www.rku.ac.jp/,2478,6367,7722,5963,5807
Indian Institute of Information Technology and Management Kerala,https://www.iiitmk.ac.in/,2479,6367,5408,4517,6683
Dhamar University,https://www.tu.edu.ye/,2480,6370,24972,4124,4205
Institute of Noetic Sciences IONS,https://noetic.org/,2481,6370,2553,5963,6683
Sapporo Gakuin University,https://www.sgu.ac.jp:443/,2482,6374,6287,5963,5999
Islamic Azad University Jahrom,http://www.jia.ac.ir/,2483,6379,18109,5291,4883
Heilongjiang Institute of Technology,http://www.hljit.edu.cn/,2484,6387,2576,5963,6683
Suratthani Rajabhat University,http://www.sru.ac.th/,2485,6387,6759,3575,6683
Xi'An Academy of Fine Arts,http://www.xafa.edu.cn/,2486,6390,2580,5963,6683
University of Health Sciences Lao,https://www.uhs.edu.la/,2487,6390,20294,5963,3959
Presidency College Chennai,http://www.presidencycollegechennai.ac.in/,2488,6398,22124,5963,3597
Yamanashi Gakuin University,https://www.ygu.ac.jp/,2489,6400,7838,5963,5807
Nguyen Tat Thanh University,https://ntt.edu.vn/,2490,6403,7164,3335,6683
Xi'An International Studies University,https://www.xisu.edu.cn/,2491,6403,2607,5963,6683
Ashkelon Academic College,https://www.aac.ac.il/,2492,6412,20238,5504,4441
(3) Manipal University Jaipur,https://jaipur.manipal.edu/,2493,6412,9134,1897,6683
Showa Women's University,https://univ.swu.ac.jp/,2494,6412,4778,5963,6245
Sikkim Manipal University of Health Medical & Technological Sciences,https://smu.edu.in/,2495,6422,8542,2354,6683
Centurion University of Technology and Management,https://cutm.ac.in/,2496,6424,8859,2139,6683
Chien Hsin University of Science & Technology (Ching Yun University),http://welcome.uch.edu.tw/,2497,6424,2641,5963,6683
Universitas Muhammadiyah Sumatera Utara,https://www.umsu.ac.id/,2498,6424,2637,5963,6683
Altınbaş Üniversitesi,http://www.altinbas.edu.tr/,2499,6430,9060,1995,6683
Universitas AMIKOM Yogyakarta,https://www.amikom.ac.id/,2500,6430,8196,2686,6683
Osaka Gakuin University,https://www.osaka-gu.ac.jp/,2501,6436,6472,5963,5999
Tianjin Academy of Fine Arts,http://www.tjarts.edu.cn/,2502,6436,2656,5963,6683
University of Niigata Prefecture,https://www.unii.ac.jp/,2503,6438,12006,5604,5541
Shanghai Theatre Academy,http://www.sta.edu.cn/,2504,6444,2662,5963,6683
COMSATS Institute of Information Technology Wah,https://www.cuiwah.edu.pk/,2505,6449,18639,5963,4299
Institut Kesehatan HELVETIA,https://helvetia.ac.id/,2506,6451,6052,4197,6683
Rajiv Gandhi Centre for Biotechnology,https://www.rgcb.res.in/,2507,6451,9189,1949,6683
Mahachulalongkornrajavidyalaya University,https://www.mcu.ac.th/,2508,6456,2685,5963,6683
Sugiyama Jogakuen University,https://www.sugiyama-u.ac.jp/,2509,6459,6544,5963,5999
